"doi","publisher","container_1","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","contentUrl","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","container_issue"
"10.21233/n39j1q","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1674",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T13:53:29.000Z","2017-04-16T13:53:30.000Z","2017","2020-09-18T19:49:42.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3sj12","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1678",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T13:57:56.000Z","2017-04-16T13:57:57.000Z","2017","2020-09-18T19:49:42.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3nt7v","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1679",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T13:58:57.000Z","2017-04-16T13:58:58.000Z","2017","2020-09-18T19:49:42.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n37f12","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1725",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T14:47:11.000Z","2017-04-16T14:47:12.000Z","2017","2020-09-18T19:49:52.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3v16d","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1767",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T15:26:36.000Z","2017-04-16T15:26:37.000Z","2017","2020-09-18T19:49:55.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3qb2r","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1768",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T15:27:47.000Z","2017-04-16T15:27:48.000Z","2017","2020-09-18T19:49:56.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3kj0t","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1769",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T15:28:58.000Z","2017-04-16T15:28:59.000Z","2017","2020-09-18T19:49:56.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3vt83","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1793",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T15:53:35.000Z","2017-04-16T15:53:36.000Z","2017","2020-09-18T19:50:06.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3gn0x","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1796",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T15:57:07.000Z","2017-04-16T15:57:08.000Z","2017","2020-09-18T19:50:00.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3k747","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1840",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T16:42:40.000Z","2017-04-16T16:42:41.000Z","2017","2020-09-18T19:50:07.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n39n0c","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/1876",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T17:22:55.000Z","2017-04-16T17:22:56.000Z","2017","2020-09-18T19:50:14.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3674t","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2001",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T19:52:09.000Z","2017-04-16T19:52:10.000Z","2017","2020-09-18T19:50:41.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3jj28","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2007",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T19:58:44.000Z","2017-04-16T19:58:45.000Z","2017","2020-09-18T19:50:42.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3tn01","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2063",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T21:07:30.000Z","2017-04-16T21:07:31.000Z","2017","2020-09-18T19:48:51.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3px76","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2064",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T21:08:51.000Z","2017-04-16T21:08:52.000Z","2017","2020-09-18T19:48:52.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3k46z","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2065",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-16T21:10:12.000Z","2017-04-16T21:10:13.000Z","2017","2020-09-18T19:48:51.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3bn0p","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2270",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T01:57:33.000Z","2017-04-17T01:57:34.000Z","2017","2020-09-18T19:54:39.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n31460","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2289",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T02:24:18.000Z","2017-04-17T02:24:19.000Z","2017","2020-09-18T19:54:43.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3wf43","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2290",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T02:25:48.000Z","2017-04-17T02:25:49.000Z","2017","2020-09-18T19:54:43.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3sf3s","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2314",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T03:01:25.000Z","2017-04-17T03:01:26.000Z","2017","2020-09-18T19:54:48.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3rb4t","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2355",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T04:00:28.000Z","2017-04-17T04:00:29.000Z","2017","2020-09-18T19:54:59.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3zr1p","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2394",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T04:58:32.000Z","2017-04-17T04:58:33.000Z","2017","2020-09-18T19:55:05.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n36b6m","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2578",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T10:01:22.000Z","2017-04-17T10:01:23.000Z","2017","2020-09-18T19:55:49.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3947v","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2586",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T10:13:25.000Z","2017-04-17T10:13:26.000Z","2017","2020-09-18T19:55:51.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3vx84","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2597",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T10:32:07.000Z","2017-04-17T10:32:08.000Z","2017","2020-09-18T19:55:54.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3r46h","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2598",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T10:33:44.000Z","2017-04-17T10:33:45.000Z","2017","2020-09-18T19:55:54.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3fn3r","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2608",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T10:50:57.000Z","2017-04-17T10:50:58.000Z","2017","2020-09-18T19:55:56.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n39x9j","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2609",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T10:52:32.000Z","2017-04-17T10:52:33.000Z","2017","2020-09-18T19:55:57.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3vr1r","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2628",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T11:24:33.000Z","2017-04-17T11:24:34.000Z","2017","2020-09-18T19:56:03.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n34191","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2662",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T12:13:54.000Z","2017-04-17T12:13:55.000Z","2017","2020-09-18T19:56:13.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n30b5c","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2663",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T12:15:35.000Z","2017-04-17T12:15:36.000Z","2017","2020-09-18T19:56:14.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3148r","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2897",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T18:50:24.000Z","2017-04-17T18:50:25.000Z","2017","2020-09-18T19:55:28.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3c77h","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2937",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T19:51:21.000Z","2017-04-17T19:51:22.000Z","2017","2020-09-18T19:54:49.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n37f46","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2938",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T19:53:03.000Z","2017-04-17T19:53:04.000Z","2017","2020-09-18T19:54:49.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n33r3p","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2939",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T19:54:44.000Z","2017-04-17T19:54:45.000Z","2017","2020-09-18T19:54:50.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3zz1r","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2940",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T19:56:30.000Z","2017-04-17T19:56:31.000Z","2017","2020-09-18T19:54:50.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3v787","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2941",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T19:58:12.000Z","2017-04-17T19:58:13.000Z","2017","2020-09-18T19:54:50.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3qf69","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2942",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T19:59:52.000Z","2017-04-17T19:59:53.000Z","2017","2020-09-18T19:54:51.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3pj5n","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/2950",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T20:13:23.000Z","2017-04-17T20:13:24.000Z","2017","2020-09-18T19:55:02.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3m77p","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3030",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T22:25:40.000Z","2017-04-17T22:25:41.000Z","2017","2020-09-18T19:56:31.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3gj4d","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3031",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T22:27:20.000Z","2017-04-17T22:27:21.000Z","2017","2020-09-18T19:56:31.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3zb7t","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3076",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-17T23:26:55.000Z","2017-04-17T23:26:56.000Z","2017","2020-09-18T19:54:55.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3n50n","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3455",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T10:13:08.000Z","2017-04-18T10:13:09.000Z","2017","2020-09-18T19:55:22.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n36z29","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3467",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T10:31:51.000Z","2017-04-18T10:31:52.000Z","2017","2020-09-18T19:55:25.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3350p","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3468",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T10:33:36.000Z","2017-04-18T10:33:37.000Z","2017","2020-09-18T19:55:26.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3zf7v","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3469",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T10:35:18.000Z","2017-04-18T10:35:19.000Z","2017","2020-09-18T19:55:26.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3sn5m","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3485",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T10:50:44.000Z","2017-04-18T10:50:45.000Z","2017","2020-09-18T19:55:30.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3nz2b","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3486",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T10:52:30.000Z","2017-04-18T10:52:31.000Z","2017","2020-09-18T19:55:30.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3nr5d","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3522",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T11:45:21.000Z","2017-04-18T11:45:22.000Z","2017","2020-09-18T19:55:51.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n37j7c","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3533",NA,0,NA,NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T12:04:05.000Z","2017-04-18T12:04:06.000Z","2017","2020-09-18T19:55:55.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n33v43","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3534",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T12:05:41.000Z","2017-04-18T12:05:42.000Z","2017","2020-09-18T19:55:56.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3022g","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3535",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T12:07:23.000Z","2017-04-18T12:07:24.000Z","2017","2020-09-18T19:55:56.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3vb9n","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3536",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T12:09:07.000Z","2017-04-18T12:09:08.000Z","2017","2020-09-18T19:55:57.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3qj7q","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3537",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T12:10:49.000Z","2017-04-18T12:10:50.000Z","2017","2020-09-18T19:55:57.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21233/n3kv4f","Neotoma Paleoecological Database",NA,2017,"en","DATA","misc","dataset","Dataset","Dataset/Paleoecological Sample Data","Dataset",NA,"http://data.neotomadb.org/datasets/3538",NA,0,"http://datacite.org/schema/kernel-3",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2017-04-18T12:12:24.000Z","2017-04-18T12:12:25.000Z","2017","2020-09-18T19:55:58.000Z","wisc.neotoma","clients",NA,NA,NA,NA,NA,NA,NA,NA
