"institution","id","doi","publisher","publicationYear","resourceType","resourceTypeGeneral","url","metadataVersion","citationCount","versionCount","registered","subjects","dates","relatedIdentifiers","sizes","rightsList","descriptions","geoLocations","fundingReferences","formats","titles","creators","language","container.title","publisher_plus","group"
"Minnesota","10.13020/eqra-hp74","10.13020/eqra-hp74","Data Repository for the University of Minnesota (DRUM)","2020","Field Study Data||Observational Data","Dataset","http://hdl.handle.net/11299/216966",1,0,0,"2020-11-05T17:20:38Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/5rj1-zz56","10.13020/5rj1-zz56","Data Repository for the University of Minnesota (DRUM)","2020","Simulation Data","Dataset","http://hdl.handle.net/11299/216919",2,1,0,"2020-11-16T16:24:22Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/abap-1q69","10.13020/abap-1q69","Data Repository for the University of Minnesota (DRUM)","2020","Programming Software Code||Simulation Data","Dataset","http://hdl.handle.net/11299/214891",1,1,0,"2020-11-17T19:06:24Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/tdtb-2b96","10.13020/tdtb-2b96","Data Repository for the University of Minnesota (DRUM)","2020","Survey Data-Qualitative||Survey Data-Quantitative","Dataset","http://hdl.handle.net/11299/217051",1,0,0,"2020-11-18T16:49:37Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/mef8-q570","10.13020/mef8-q570","Data Repository for the University of Minnesota (DRUM)","2020",NA,"Dataset","https://hdl.handle.net/11299/218998",2,2,0,"2021-03-04T22:06:46Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/djw8-2v86","10.13020/djw8-2v86","Data Repository for the University of Minnesota (DRUM)","2020","Simulation Data","Dataset","http://hdl.handle.net/11299/216936",2,0,0,"2020-11-20T20:39:20Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/f0pj-0j55","10.13020/f0pj-0j55","Data Repository for the University of Minnesota (DRUM)","2020","Simulation Data","Dataset","http://hdl.handle.net/11299/217103",1,1,0,"2020-11-20T20:41:23Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/nr5t-yg03","10.13020/nr5t-yg03","Data Repository for the University of Minnesota (DRUM)","2020","Experimental Data||Other Dataset","Dataset","https://conservancy.umn.edu/handle/11299/217104",1,1,0,"2020-11-24T17:46:11Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/5r00-8c56","10.13020/5r00-8c56","Data Repository for the University of Minnesota (DRUM)","2020","Other Dataset","Dataset","https://hdl.handle.net/11299/217102",1,0,0,"2020-11-24T19:14:33Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/a88t-yb14","10.13020/a88t-yb14","Data Repository for the University of Minnesota (DRUM)","2020","Spatial Data","Dataset","http://hdl.handle.net/11299/217209",1,1,0,"2020-11-25T23:32:59Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/m9jh-s045","10.13020/m9jh-s045","Data Repository for the University of Minnesota (DRUM)","2020","Observational Data||Programming Software Code","Dataset","http://hdl.handle.net/11299/216537",1,1,0,"2020-12-01T19:25:08Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/6v4c-c551","10.13020/6v4c-c551","Data Repository for the University of Minnesota (DRUM)","2020","Experimental Data","Dataset","https://conservancy.umn.edu/handle/11299/217205",1,0,0,"2020-12-01T20:31:32Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/cf80-eh04","10.13020/cf80-eh04","Data Repository for the University of Minnesota (DRUM)","2020","Programming Software Code||Simulation Data","Dataset","http://hdl.handle.net/11299/217105",1,1,0,"2020-12-09T17:38:58Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/g0xp-gf10","10.13020/g0xp-gf10","Data Repository for the University of Minnesota (DRUM)","2020","Experimental Data","Dataset","http://hdl.handle.net/11299/217228",1,0,0,"2020-12-10T18:33:49Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/97b4-jh36","10.13020/97b4-jh36","Data Repository for the University of Minnesota (DRUM)","2020","Field Study Data","Dataset","http://hdl.handle.net/11299/217465",1,0,0,"2020-12-14T17:09:40Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/zn1k-5476","10.13020/zn1k-5476","Data Repository for the University of Minnesota (DRUM)","2020","Observational Data","Dataset","http://hdl.handle.net/11299/217466",1,0,0,"2020-12-14T20:52:39Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/11c7-vc76","10.13020/11c7-vc76","Data Repository for the University of Minnesota (DRUM)","2020","Experimental Data||Field Study Data","Dataset","https://conservancy.umn.edu/handle/11299/217250",1,2,0,"2020-12-15T17:37:30Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/7db9-vd97","10.13020/7db9-vd97","Data Repository for the University of Minnesota (DRUM)","2020","Experimental Data||Programming Software Code||Other Dataset","Dataset","https://conservancy.umn.edu/handle/11299/217206",2,0,0,"2020-12-15T18:38:35Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/qe5z-sj53","10.13020/qe5z-sj53","Data Repository for the University of Minnesota (DRUM)","2020","Experimental Data","Dataset","http://hdl.handle.net/11299/217230",1,0,0,"2020-12-18T21:56:01Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/7743-vf17","10.13020/7743-vf17","Data Repository for the University of Minnesota (DRUM)","2021",NA,"Dataset","https://hdl.handle.net/11299/225060",3,0,0,"2021-10-19T17:57:25Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/r4mw-5017","10.13020/r4mw-5017","Data Repository for the University of Minnesota (DRUM)","2020","Observational Data||Programming Software Code||Simulation Data","Dataset","http://hdl.handle.net/11299/217208",1,1,0,"2020-12-22T14:57:28Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/g1gx-y834","10.13020/g1gx-y834","Data Repository for the University of Minnesota (DRUM)","2020",NA,"Dataset","http://hdl.handle.net/11299/214865",1,0,0,"2020-12-28T23:21:16Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/jjdx-1m95","10.13020/jjdx-1m95","Data Repository for the University of Minnesota (DRUM)","2020","Experimental Data||Field Study Data","Dataset","http://hdl.handle.net/11299/217532",1,1,0,"2021-01-05T21:14:11Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/03an-x606","10.13020/03an-x606","Data Repository for the University of Minnesota (DRUM)","2020","Other Dataset","Dataset","http://hdl.handle.net/11299/217229",1,0,0,"2021-01-06T18:55:41Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/zbcf-2828","10.13020/zbcf-2828","Data Repository for the University of Minnesota (DRUM)","2021","Other Dataset","Dataset","https://conservancy.umn.edu/handle/11299/217657",1,0,0,"2021-01-07T18:16:45Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/x0qn-y082","10.13020/x0qn-y082","Data Repository for the University of Minnesota (DRUM)","2020",NA,"Dataset","http://hdl.handle.net/11299/214366",1,1,0,"2021-01-07T21:00:33Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/t6gc-z164","10.13020/t6gc-z164","Data Repository for the University of Minnesota (DRUM)","2020",NA,"Dataset","http://hdl.handle.net/11299/217675",0,0,0,"2021-01-08T15:28:25Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/nsts-5c07","10.13020/nsts-5c07","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data","Dataset","http://hdl.handle.net/11299/217673",1,1,0,"2021-01-13T21:17:21Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/dqp3-c961","10.13020/dqp3-c961","Data Repository for the University of Minnesota (DRUM)","2020","Spatial Data","Dataset","http://hdl.handle.net/11299/217533",2,0,0,"2021-01-13T22:41:26Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/f3xa-5h34","10.13020/f3xa-5h34","Data Repository for the University of Minnesota (DRUM)","2020","Field Study Data||Spatial Data","Dataset","http://hdl.handle.net/11299/216182",1,0,0,"2021-01-14T18:26:28Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/95jr-dt88","10.13020/95jr-dt88","Data Repository for the University of Minnesota (DRUM)","2021","Spatial Data","Dataset","http://hdl.handle.net/11299/217707",1,0,0,"2021-01-21T23:13:34Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/gpac-zb41","10.13020/gpac-zb41","Data Repository for the University of Minnesota (DRUM)","2021",NA,"Dataset","https://hdl.handle.net/11299/218019",1,1,0,"2021-01-22T19:40:42Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/prrx-k004","10.13020/prrx-k004","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data||Field Study Data","Dataset","http://hdl.handle.net/11299/217632",1,1,0,"2021-01-22T19:52:12Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/sm2d-fk79","10.13020/sm2d-fk79","Data Repository for the University of Minnesota (DRUM)","2021","Field Study Data||Statistical Computing Software Code","Dataset","https://conservancy.umn.edu/handle/11299/218004",1,1,0,"2021-01-22T20:25:42Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/93r8-zk72","10.13020/93r8-zk72","Data Repository for the University of Minnesota (DRUM)","2021","Observational Data||Spatial Data","Dataset","http://hdl.handle.net/11299/218005",1,0,0,"2021-01-25T17:57:14Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/wtbm-2258","10.13020/wtbm-2258","Data Repository for the University of Minnesota (DRUM)","2021",NA,"Dataset","https://hdl.handle.net/11299/218079",1,1,0,"2021-01-26T20:26:34Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/cwqe-ge69","10.13020/cwqe-ge69","Data Repository for the University of Minnesota (DRUM)","2021","Observational Data||Statistical Computing Software Code","Dataset","https://hdl.handle.net/11299/218009",1,0,0,"2021-01-29T20:29:32Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/598v-vr53","10.13020/598v-vr53","Data Repository for the University of Minnesota (DRUM)","2020","Survey Data-Qualitative||Survey Data-Quantitative","Dataset","https://conservancy.umn.edu/handle/11299/217106",1,0,0,"2021-02-02T18:16:25Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/c87s-tk09","10.13020/c87s-tk09","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data||Simulation Data","Dataset","https://hdl.handle.net/11299/218011",1,1,0,"2021-02-03T02:01:03Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/hr1h-4f34","10.13020/hr1h-4f34","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data","Dataset","https://conservancy.umn.edu/handle/11299/217706",1,0,0,"2021-02-03T18:13:57Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/bkja-jq93","10.13020/bkja-jq93","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data||Simulation Data","Dataset","https://conservancy.umn.edu/handle/11299/218010",1,1,0,"2021-02-03T18:19:32Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/2q0q-yq05","10.13020/2q0q-yq05","Data Repository for the University of Minnesota (DRUM)","2021","Field Study Data||Statistical Computing Software Code||Other Dataset","Dataset","https://hdl.handle.net/11299/218272",1,1,0,"2021-02-04T17:15:48Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/k4rh-6j89","10.13020/k4rh-6j89","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data","Dataset","https://hdl.handle.net/11299/218003",1,1,0,"2021-02-05T17:57:04Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/ha32-4735","10.13020/ha32-4735","Data Repository for the University of Minnesota (DRUM)","2021",NA,"Dataset","https://hdl.handle.net/11299/222251",2,0,0,"2021-07-23T14:27:20Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/e1fe-sb56","10.13020/e1fe-sb56","Data Repository for the University of Minnesota (DRUM)","2021","Statistical Computing Software Code","Dataset","https://hdl.handle.net/11299/218358",2,1,0,"2021-02-17T22:38:45Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/cydq-7m45","10.13020/cydq-7m45","Data Repository for the University of Minnesota (DRUM)","2021",NA,"Dataset","https://hdl.handle.net/11299/218332",0,0,0,"2021-02-18T15:00:19Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/4j4t-e569","10.13020/4j4t-e569","Data Repository for the University of Minnesota (DRUM)","2021","Genomics Data","Dataset","https://conservancy.umn.edu/handle/11299/218173",2,1,0,"2021-02-18T22:34:16Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/fhxh-n267","10.13020/fhxh-n267","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data","Dataset","https://hdl.handle.net/11299/218309",1,0,0,"2021-02-19T17:50:48Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/zfkr-6b35","10.13020/zfkr-6b35","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data||Field Study Data","Dataset","https://conservancy.umn.edu/handle/11299/218359",1,1,0,"2021-02-22T21:37:29Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/kh3j-nq14","10.13020/kh3j-nq14","Data Repository for the University of Minnesota (DRUM)","2021","Field Study Data","Dataset","https://hdl.handle.net/11299/218357",1,0,0,"2021-02-24T14:15:21Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/w0z3-z709","10.13020/w0z3-z709","Data Repository for the University of Minnesota (DRUM)","2021","Survey Data-Quantitative","Dataset","https://hdl.handle.net/11299/218332",1,0,0,"2021-02-26T20:38:51Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/r6af-pj55","10.13020/r6af-pj55","Data Repository for the University of Minnesota (DRUM)","2021","Experimental Data||Human Subjects Data","Dataset","https://hdl.handle.net/11299/218965",1,1,0,"2021-03-03T20:17:12Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/yz65-zc05","10.13020/yz65-zc05","Data Repository for the University of Minnesota (DRUM)","2021","Field Study Data||Observational Data","Dataset","https://hdl.handle.net/11299/219040",1,1,0,"2021-03-11T19:10:07Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/x705-4w32","10.13020/x705-4w32","Data Repository for the University of Minnesota (DRUM)","2021","Field Study Data||Programming Software Code","Dataset","https://hdl.handle.net/11299/219060",1,0,0,"2021-03-15T15:05:40Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/tfje-5p82","10.13020/tfje-5p82","Data Repository for the University of Minnesota (DRUM)","2021","Spatial Data","Dataset","https://hdl.handle.net/11299/201926",1,2,0,"2021-03-17T17:59:32Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/mdpv-ec74","10.13020/mdpv-ec74","Data Repository for the University of Minnesota (DRUM)","2021","Spatial Data","Dataset","https://hdl.handle.net/11299/218194",1,0,0,"2021-03-17T21:12:29Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/xgr6-pt58","10.13020/xgr6-pt58","Data Repository for the University of Minnesota (DRUM)","2021","Spatial Data","Dataset","https://hdl.handle.net/11299/218072",1,0,0,"2021-03-17T21:17:20Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
"Minnesota","10.13020/9td6-c784","10.13020/9td6-c784","Data Repository for the University of Minnesota (DRUM)","2021","Genomics Data||Programming Software Code||Other Dataset","Dataset","https://conservancy.umn.edu/handle/11299/219001",1,0,0,"2021-03-18T15:13:12Z",<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,<list>,NA,NA,"Minnesota","IR_publisher"
