"institution","id","type","DOI","identifiers","creators","titles","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","subjects","contributors","dates","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","relatedIdentifiers","sizes","formats","version","rightsList","descriptions","geoLocations","fundingReferences","URL","contentUrl","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Virginia Tech","10.5281/zenodo.1239208","dois","10.5281/zenodo.1239208",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1239208",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-05-02T02:01:03Z","2018-05-02T02:01:03Z",NA,"2020-09-20T02:04:35Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.f7b48","dois","10.5061/dryad.f7b48",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.f7b48",<list>,19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,33,2,1,1,4,0,0,0,"2018-05-04T13:10:11Z","2018-05-04T13:10:12Z",NA,"2022-06-01T17:38:42Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1248189","dois","10.5281/zenodo.1248189",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1248189",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,8,0,1,0,0,0,0,1,"2018-05-16T20:45:07Z","2018-05-16T20:45:08Z",NA,"2020-09-20T02:17:54Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1249738","dois","10.5281/zenodo.1249738",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1249738",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-05-19T03:22:33Z","2018-05-19T03:22:33Z",NA,"2022-09-25T22:13:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1252342","dois","10.5281/zenodo.1252342",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1252342",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,8,0,1,0,0,0,0,1,"2018-05-24T15:24:46Z","2018-05-24T15:24:46Z",NA,"2022-09-25T22:13:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1284436","dois","10.5281/zenodo.1284436",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1284436",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-06-06T14:49:49Z","2018-06-06T14:49:50Z",NA,"2020-09-20T02:35:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1284435","dois","10.5281/zenodo.1284435",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1284435",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2018-06-06T14:49:50Z","2018-06-06T14:49:50Z",NA,"2020-09-20T02:35:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1287021","dois","10.5281/zenodo.1287021",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Presentation","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1287021",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2018-06-11T14:38:21Z","2018-06-11T14:38:22Z",NA,"2020-09-20T02:39:25Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1287020","dois","10.5281/zenodo.1287020",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Presentation","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1287020",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,2,0,"2018-06-11T14:38:22Z","2018-06-11T14:38:22Z",NA,"2020-09-20T02:39:25Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1287943","dois","10.5281/zenodo.1287943",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Presentation","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1287943",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,7,0,0,0,0,0,0,1,"2018-06-12T19:14:20Z","2018-06-12T19:14:20Z",NA,"2020-09-20T02:41:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1288637","dois","10.5281/zenodo.1288637",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2017",<list>,<list>,<list>,"en","COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1288637",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2018-06-13T14:43:58Z","2018-06-13T14:43:59Z",NA,"2020-09-20T02:41:39Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1288636","dois","10.5281/zenodo.1288636",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2017",<list>,<list>,<list>,"en","COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1288636",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2018-06-13T14:43:59Z","2018-06-13T14:43:59Z",NA,"2020-09-20T02:41:39Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1289906","dois","10.5281/zenodo.1289906",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1289906",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-06-14T19:53:38Z","2018-06-14T19:53:39Z",NA,"2022-09-25T22:13:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.7f9j57n","dois","10.5061/dryad.7f9j57n",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2019",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.7f9j57n",<list>,14,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,175,55,1,1,2,0,0,0,"2018-06-15T20:56:13Z","2018-06-18T17:32:15Z",NA,"2022-06-01T18:07:25Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1294301","dois","10.5281/zenodo.1294301",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1294301",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,2,0,0,0,0,0,0,1,"2018-06-25T15:38:04Z","2018-06-25T15:38:04Z",NA,"2020-09-20T02:51:17Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1294300","dois","10.5281/zenodo.1294300",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1294300",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2018-06-25T15:38:05Z","2018-06-25T15:38:05Z",NA,"2020-09-20T02:51:18Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1299357","dois","10.5281/zenodo.1299357",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1299357",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2018-06-28T03:45:20Z","2018-06-28T03:45:20Z",NA,"2020-09-20T02:53:10Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1299356","dois","10.5281/zenodo.1299356",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1299356",<list>,1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2018-06-28T03:45:21Z","2018-06-28T03:45:21Z",NA,"2020-09-20T02:53:10Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1302061","dois","10.5281/zenodo.1302061",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1302061",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-06-30T01:27:29Z","2018-06-30T01:27:30Z",NA,"2022-09-25T22:13:37Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1303381","dois","10.5281/zenodo.1303381",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1303381",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,1,0,1,0,0,0,0,1,"2018-07-02T17:25:01Z","2018-07-02T17:25:02Z",NA,"2022-09-25T22:13:38Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.pt2g084","dois","10.5061/dryad.pt2g084",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.pt2g084",<list>,18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,113,25,1,1,3,0,0,0,"2018-07-05T01:32:40Z","2018-07-05T01:32:41Z",NA,"2022-06-01T18:10:17Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.bc1k2b3","dois","10.5061/dryad.bc1k2b3",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2019",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.bc1k2b3",<list>,22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,78,26,1,1,1,0,0,0,"2018-07-11T13:44:09Z","2018-07-11T13:44:10Z",NA,"2022-06-01T03:06:52Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1310041","dois","10.5281/zenodo.1310041",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1310041",<list>,0,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-07-11T19:05:25Z","2018-07-11T19:05:25Z",NA,"2020-09-20T03:21:07Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.c54h30c","dois","10.5061/dryad.c54h30c",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2019",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.c54h30c",<list>,21,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,158,74,1,1,4,0,0,0,"2018-07-16T23:14:44Z","2018-07-18T03:00:38Z",NA,"2022-06-01T18:12:14Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1314373","dois","10.5281/zenodo.1314373",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Presentation","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1314373",<list>,0,"http://datacite.org/schema/kernel-4","legacy",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2018-07-18T13:16:20Z","2018-07-18T13:17:33Z",NA,"2020-09-20T03:25:51Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1314374","dois","10.5281/zenodo.1314374",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Presentation","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1314374",<list>,0,"http://datacite.org/schema/kernel-4","legacy",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2018-07-18T13:16:20Z","2018-07-18T13:17:33Z",NA,"2020-09-20T03:25:51Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1320509","dois","10.5281/zenodo.1320509",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Presentation","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1320509",<list>,0,"http://datacite.org/schema/kernel-4","legacy",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2018-07-27T15:53:43Z","2018-07-27T15:55:03Z",NA,"2020-09-20T06:05:10Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1320510","dois","10.5281/zenodo.1320510",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"RPRT","article","article-journal","ScholarlyArticle","Presentation","Text",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1320510",<list>,0,"http://datacite.org/schema/kernel-4","legacy",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2018-07-27T15:53:43Z","2018-07-27T15:55:02Z",NA,"2020-09-20T06:05:10Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.2g75hp3","dois","10.5061/dryad.2g75hp3",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"3",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.2g75hp3",<list>,18,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,245,25,0,1,0,0,0,0,"2018-08-03T19:29:39Z","2018-08-03T19:30:45Z",NA,"2022-06-01T22:28:56Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.jt089hg","dois","10.5061/dryad.jt089hg",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2019",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.jt089hg",<list>,14,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,196,49,1,1,3,0,0,0,"2018-08-06T16:54:49Z","2018-08-06T16:56:16Z",NA,"2022-06-01T18:15:30Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1344621","dois","10.5281/zenodo.1344621",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1344621",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-08-13T17:26:01Z","2018-08-13T17:27:08Z",NA,"2020-09-20T06:24:18Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.c50hm00","dois","10.5061/dryad.c50hm00",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2019",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.c50hm00",<list>,15,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,37,4,1,1,1,0,0,0,"2018-08-22T07:07:33Z","2018-08-22T07:08:59Z",NA,"2022-05-31T19:21:17Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.kg3d57r","dois","10.5061/dryad.kg3d57r",<list>,<list>,<list>,"Dryad",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,"en","DATA","misc","dataset","Dataset","dataset","Dataset",<list>,<list>,<list>,"1",<list>,<list>,<list>,<list>,"http://datadryad.org/stash/dataset/doi:10.5061/dryad.kg3d57r",<list>,89,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,55,7,1,1,4,0,0,0,"2018-08-24T16:08:31Z","2018-08-24T16:09:32Z",NA,"2022-05-31T20:05:07Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1407154","dois","10.5281/zenodo.1407154",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"GEN","misc","article","CreativeWork",NA,"Other",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1407154",<list>,5,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,2,0,"2018-08-31T17:06:08Z","2018-08-31T17:07:09Z",NA,"2020-09-20T07:28:12Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1407155","dois","10.5281/zenodo.1407155",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"GEN","misc","article","CreativeWork",NA,"Other",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1407155",<list>,5,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-08-31T17:06:08Z","2018-08-31T17:07:08Z",NA,"2020-09-20T07:28:12Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1407187","dois","10.5281/zenodo.1407187",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"GEN","misc","article","CreativeWork",NA,"Other",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1407187",<list>,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,4,0,1,0,0,0,0,1,"2018-08-31T18:54:54Z","2018-08-31T18:55:55Z",NA,"2020-09-20T07:28:32Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1407193","dois","10.5281/zenodo.1407193",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1407193",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,1,0,"2018-08-31T19:11:34Z","2018-08-31T19:12:35Z",NA,"2020-09-20T07:27:01Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1407194","dois","10.5281/zenodo.1407194",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1407194",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2018-08-31T19:11:34Z","2018-08-31T19:12:35Z",NA,"2020-09-20T07:27:01Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.1407196","dois","10.5281/zenodo.1407196",<list>,<list>,<list>,"Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",<list>,<list>,<list>,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",<list>,<list>,<list>,NA,<list>,<list>,<list>,<list>,"https://zenodo.org/record/1407196",<list>,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,1,0,1,0,0,0,0,1,"2018-08-31T19:14:06Z","2018-08-31T19:15:07Z",NA,"2020-09-20T07:27:02Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
